errE,auc,errG
1.34735906124115,0.6907285288114303,0.2640129327774048
1.3317536115646362,0.6922986340084785,0.2720710039138794
1.3088769912719727,0.6934762129062646,0.28027886152267456
1.2925634384155273,0.6945752865441984,0.2885805666446686
1.2730931043624878,0.695831370701837,0.2969520092010498
1.2597126960754395,0.6973229706390327,0.3053795397281647
1.241599440574646,0.698343539017114,0.31386861205101013
1.2277382612228394,0.699481865284974,0.3224295973777771
1.2115107774734497,0.7005024336630553,0.3310389816761017
1.2005321979522705,0.7017977704506201,0.3397027850151062
1.1843103170394897,0.7030734809232219,0.3483693301677704
1.171142578125,0.7041136756162661,0.35703471302986145
1.1539682149887085,0.7051342439943477,0.3657669723033905
1.1436229944229126,0.7062333176322813,0.37445664405822754
1.1285663843154907,0.7074894017899199,0.3831697404384613
1.1143029928207397,0.7081174438687392,0.39181020855903625
1.1043012142181396,0.7094520332862301,0.400420606136322
1.0928336381912231,0.7112576542628356,0.4090305268764496
1.0815016031265259,0.7121997173810644,0.4175868034362793
1.0702613592147827,0.7137305699481865,0.42601269483566284
1.0579144954681396,0.7153006751452347,0.4344179034233093
1.0477993488311768,0.7163212435233162,0.44274553656578064
1.0364495515823364,0.7177147118856964,0.45095452666282654
1.0259875059127808,0.7189904223582979,0.4590638279914856
1.0168355703353882,0.7202465065159367,0.4670800566673279
1.0083065032958984,0.7218558643429109,0.4749477505683899
0.9980859756469727,0.7240343853038154,0.48275789618492126
0.9889726638793945,0.7256241168158267,0.49046260118484497
0.9799013137817383,0.7269587062333177,0.4980040490627289
0.9704246520996094,0.7282540430208824,0.505418062210083
0.9626760482788086,0.7302166745171926,0.5126904249191284
0.9522504806518555,0.7318260323441671,0.519839346408844
0.9448612332344055,0.7333372585963259,0.5268098711967468
0.9380980730056763,0.7348877374784111,0.5336634516716003
0.9299382567405701,0.736771863714869,0.5403286218643188
0.9214598536491394,0.7386559899513268,0.5468617677688599
0.9135743975639343,0.7395195478097032,0.5532594919204712
0.9050396084785461,0.7416391898257183,0.5594624876976013
0.8992769122123718,0.743680326581881,0.5655381083488464
0.8909043669700623,0.7453289370387816,0.5714942812919617
0.884387195110321,0.7470560527555347,0.5772761106491089
0.8766981959342957,0.7489401789919925,0.5828894376754761
0.8700316548347473,0.7512953367875648,0.5883944630622864
0.8633144497871399,0.7534542314335061,0.5937029123306274
0.8572224974632263,0.7552205997801854,0.5988897681236267
0.8499552011489868,0.7568692102370859,0.603958249092102
0.8439142107963562,0.7586748312136913,0.6088314056396484
0.8374094367027283,0.7609514837494111,0.6135740280151367
0.8306310772895813,0.7629926205055739,0.6181614995002747
0.8250398635864258,0.7653477783011463,0.6225956082344055
0.8184925317764282,0.767035641387973,0.6269222497940063
0.8128694891929626,0.768566493955095,0.6310854554176331
0.8068823218345642,0.7702151044119956,0.6350969076156616
0.8011396527290344,0.77296278850683,0.6389597654342651
0.7955468893051147,0.7746899042235829,0.6426877379417419
0.7896189093589783,0.777005809389229,0.6462939381599426
0.7848348617553711,0.779282461924949,0.649762749671936
0.7788791060447693,0.7812450934212594,0.6531248688697815
0.7730609774589539,0.7825796828387501,0.6563416719436646
0.7682739496231079,0.7849937195792118,0.659425675868988
0.762326180934906,0.7876825247291569,0.6624268293380737
0.7572704553604126,0.790390956194065,0.6652783155441284
0.7518123388290405,0.7918040508714084,0.6680240631103516
0.7475196123123169,0.7932367718637148,0.6706574559211731
0.7419207096099854,0.795376040194693,0.6731464266777039
0.7371722459793091,0.7988695242581252,0.6755578517913818
0.7322040796279907,0.8007536504945831,0.677848219871521
0.7269154787063599,0.8038349819437901,0.6800345182418823
0.721972644329071,0.8054247134558016,0.6821237206459045
0.7177789211273193,0.8070340712827758,0.6841009259223938
0.7123233079910278,0.8094284817082744,0.6859695911407471
0.7076717019081116,0.8107630711257654,0.6877238750457764
0.7032628655433655,0.8113518605746585,0.6894201636314392
0.698743462562561,0.8133537447008949,0.6910019516944885
0.6939702033996582,0.813589260480452,0.6924994587898254
0.689361572265625,0.8146098288585335,0.6938684582710266
0.6849146485328674,0.8148060920081646,0.6951701641082764
0.6807604432106018,0.8139817867797141,0.6964021921157837
0.6761797666549683,0.8135107552205998,0.6975138187408447
0.6720471382141113,0.8117836395038467,0.6985458731651306
