errE,auc,errG
1.3710310459136963,0.9130185860452317,0.3874509036540985
1.3659000396728516,0.913224988451294,0.38847577571868896
1.3632112741470337,0.913424019342854,0.38954976201057434
1.35780668258667,0.9136107643769105,0.39059436321258545
1.3559091091156006,0.9137680233529579,0.39163511991500854
1.352858066558838,0.9139621399015165,0.3927316665649414
1.3479896783828735,0.9141611707930767,0.3936753571033478
1.3457130193710327,0.9143430014841316,0.3947765827178955
1.341111421585083,0.9145150034891836,0.39582329988479614
1.336563229560852,0.9147115772092429,0.39683106541633606
1.3355358839035034,0.9148921793145475,0.39787226915359497
1.329893946647644,0.9150948959633586,0.3989540636539459
1.3262094259262085,0.9152718123114121,0.40001732110977173
1.3240047693252563,0.9154511858309662,0.40095025300979614
1.3197628259658813,0.9156575882370286,0.4020574986934662
1.3150314092636108,0.9158173043845768,0.4031197428703308
1.3126357793807983,0.9159942207326301,0.4041822552680969
1.3107582330703735,0.9162227376821993,0.4052106738090515
1.3064290285110474,0.9164389687742647,0.40623465180397034
1.3016382455825806,0.9165839418928083,0.4073384404182434
1.2993296384811401,0.9167412008688558,0.40835100412368774
1.2965673208236694,0.9169132028739078,0.40940743684768677
1.2930989265441895,0.917106090836716,0.4104650020599365
1.288548469543457,0.9173137218285288,0.41148823499679565
1.2879137992858887,0.9174980096910843,0.4125707745552063
1.2824417352676392,0.9176896690681423,0.4135611057281494
1.2795146703720093,0.917873956930698,0.4146510064601898
1.2776201963424683,0.9180533304502521,0.4156952500343323
1.2738008499145508,0.9181811033682906,0.416743665933609
1.2707197666168213,0.9183432766873396,0.4177474081516266
1.2671189308166504,0.918549679093402,0.41881632804870605
1.2647345066070557,0.9187560814994643,0.41985878348350525
1.260654330253601,0.9189268549187659,0.4208296835422516
1.257572054862976,0.9190779709660616,0.42195671796798706
1.2554775476455688,0.9192634874143675,0.42292556166648865
1.2531933784484863,0.919473575577681,0.42396417260169983
1.2490266561508179,0.9196676921262397,0.42503008246421814
1.24509859085083,0.9198568943317968,0.4260757863521576
1.2428207397460938,0.9200411821943524,0.4270380437374115
1.2403751611709595,0.92023284157141,0.4281025826931
1.2377880811691284,0.9204036149907118,0.4290848672389984
1.2352213859558105,0.9205154162939957,0.4301019608974457
1.2323989868164062,0.9207341045575619,0.4311501979827881
1.2293156385421753,0.9208815348476063,0.43218526244163513
1.2264631986618042,0.9210609083671603,0.4331050515174866
1.2235418558120728,0.9212304532007115,0.4341634213924408
1.2199076414108276,0.9214466842927768,0.4351655840873718
1.218916416168213,0.9215818287253179,0.4361961781978607
1.215725064277649,0.9217734881023758,0.43716779351234436
