errE,auc,rec_err,con_err
0.037599979899823666,0.48876581189860724,0.020229422332098086,0.3474111407995224
0.037596486819287143,0.4901393707675221,0.020329136090974014,0.34534699966510135
0.037676846918960415,0.4917500466862585,0.020183855667710304,0.3498598287502925
0.03761418039600054,0.496327757192141,0.02034990272174279,0.3452855423092842
0.03736049775034189,0.5019657372005937,0.020181456891198952,0.34358080973227817
0.037394625755647816,0.5097303991429386,0.020408358424901962,0.3397253453731537
0.03756949615975221,0.5205616111182095,0.020417383251090843,0.343042254447937
0.037575969782968364,0.5274932919218029,0.02010865571598212,0.34934627761443454
0.0375506766140461,0.5351535240753663,0.020473332454760868,0.3415468732515971
0.037518445091942944,0.5440177702642934,0.020167777004341286,0.34701335181792575
0.037706417652467884,0.5523500388233097,0.020548483201613028,0.343158687154452
0.03738446533679962,0.5614415733760554,0.020120535977184772,0.3452785735328992
0.037424358539283276,0.5731217381048327,0.020173911626140278,0.3450089246034622
0.03776616106430689,0.5851925931022282,0.020200727973133326,0.3513086612025897
0.0374483335763216,0.5991014123821787,0.020105451190223295,0.3468576396505038
0.037559530697762966,0.6131896051816833,0.020080872656156618,0.34957317759593326
0.03765326365828514,0.6263416156394052,0.02036128348360459,0.34583958486715954
0.03749004347870747,0.6388596758499356,0.02029516299565633,0.34389759103457135
0.03751087157676617,0.6515644810945225,0.020084704272449017,0.3485233336687088
0.03741349404056867,0.6628711557551871,0.020090377268691856,0.34646232674519223
0.03749572423597177,0.673522994210904,0.01989364360148708,0.3520416071017583
0.03745276046295961,0.6842288904396372,0.01983437454327941,0.35236771901448566
0.03759299498051405,0.6939298035245668,0.02017316361889243,0.34839661171038944
0.03751587122678757,0.702354216014861,0.020407916357119877,0.34215909739335376
0.03745912294834852,0.7103449377352742,0.02026320869723956,0.3439182738463084
0.037278640704850353,0.7178638825275448,0.02031099625552694,0.33935288339853287
0.03757575402657191,0.7251776534995036,0.02050821374480923,0.3413507988055547
0.037552625561753906,0.7307038322046726,0.020176443892220657,0.34752363959948224
0.03750372895350059,0.7361550671790689,0.020158955361694098,0.3468954587976138
0.03758601564913988,0.7402622293425591,0.02037403282398979,0.34423965960741043
0.037436041670540966,0.7437047266150989,0.02005270356312394,0.3476667602856954
0.03760212132086357,0.7453338313200908,0.019886460310469072,0.3543132171034813
0.03751387229810158,0.7463019568913831,0.020127798120180767,0.3477214698990186
0.0375834455092748,0.7459309239947712,0.020270524080842733,0.3462584267059962
0.03746531344950199,0.7463498717356477,0.02048185809204976,0.3396690959731738
0.03743921375523011,0.7463609290074009,0.020272542722523212,0.3433334132035573
0.03749762661755085,0.7466607039304916,0.02015372660631935,0.3468779921531677
