errE,auc,rec_err,con_err
0.041757506939272084,0.6840288090122286,0.024284180408964556,0.349466510117054
0.04155640179912249,0.6898461250569985,0.024192543234676123,0.3472771594921748
0.0415268757690986,0.6960231853015353,0.023938420539100964,0.3517691120505333
0.04154278400043646,0.7021587666602206,0.023929099707553785,0.35227367530266446
0.04164111955712239,0.7081686273581557,0.02418528264388442,0.3491167351603508
0.041754615803559623,0.7132428405098318,0.024004281498491764,0.3550066724419594
0.041783059015870094,0.717723844184984,0.024061368312686682,0.3544338072339694
0.04186641828467449,0.7214432106600401,0.02470098404834668,0.3433086797595024
0.04133384736875693,0.7242730978776655,0.024056987992177408,0.3455371807018916
0.041517380314568676,0.7268145309860117,0.02431210922077298,0.3441054125626882
0.04165183752775192,0.7295057458584756,0.02427591181670626,0.34751851360003155
0.04147494242837032,0.7322478742489699,0.02432132155324022,0.34307241439819336
0.04140793283780416,0.7349085521758606,0.024519616427520912,0.33776632448037464
0.04146411828696728,0.7378981582258157,0.02423833232993881,0.34451571106910706
0.041333501848081745,0.7406146065523912,0.02414697812249263,0.34373048196236294
0.04145097949852546,0.7426245739900701,0.023916312182943027,0.35069333016872406
0.041245789577563606,0.7439505585078945,0.023938709869980812,0.34614159415165585
0.041539463214576244,0.7451111857445721,0.024018836518128712,0.3504125326871872
0.04142277811964353,0.7462406619471919,0.024092067188272875,0.34661421676476795
0.04142227644721667,0.7475007156922162,0.024216891266405582,0.3441076974074046
0.04154745303094387,0.7489646468142652,0.024069420682887237,0.3495606432358424
0.04126312707861265,0.7504856881654207,0.02410398656502366,0.3431827997167905
0.04170811641961336,0.7519281261904942,0.024244111496955156,0.3492800792058309
0.041539570006231465,0.7533104951964882,0.024415950290858746,0.3424723992745082
0.04144306046267351,0.7544621902370203,0.0241006501019001,0.34684818983078003
0.04153867190082868,0.755548066157204,0.024305406181762617,0.3446653013428052
0.04164940615495046,0.7565574601478904,0.024525281662742298,0.3424824873606364
0.04133512576421102,0.7574829473210334,0.02405138500034809,0.3456748103102048
0.04153247456997633,0.7583910725379183,0.024304125768442948,0.3445669561624527
0.04147231330474218,0.7590334649194695,0.024498139663288992,0.33948346972465515
0.041319257269303,0.7596510146304906,0.024395059794187546,0.33848394453525543
0.041349481170376144,0.7603407476516141,0.02365864518408974,0.3538167178630829
0.04150011949241161,0.7611220356832304,0.02387543860822916,0.3524936114748319
0.041619137239952884,0.7618954522169934,0.024366787479569513,0.3450469896197319
0.04163987096399069,0.7624963098864672,0.024491287302225828,0.34297165522972745
0.041420030407607555,0.7630093529025841,0.02405829494819045,0.34723470111687976
0.041454857836167015,0.7635196604336314,0.02389612312739094,0.3511746898293495
0.04156776610761881,0.7640531358484314,0.024161097438385088,0.3481333727637927
0.041561005326608814,0.7646714671266153,0.02411309691766898,0.34895816693703335
0.04135671382149061,0.7652566934528342,0.024227237794548273,0.34258951246738434
0.041444480729599796,0.7657094999711936,0.024091229153176148,0.3470650240778923
0.04142759585132202,0.766214169053424,0.024510776934524376,0.3383363684018453
0.041392953135073185,0.7666033895004714,0.024182618129998446,0.3442067007223765
0.041362155228853226,0.7670003697929204,0.024496920717259247,0.33730467905600864
0.04144764970988035,0.7674255981556801,0.02402603564163049,0.3484322751561801
0.041669534519314766,0.7680049627281784,0.02455009116480748,0.34238887081543606
0.04169499470541874,0.7685858346087764,0.024341200478374958,0.34707586218913394
0.04147042861829201,0.7691209289841279,0.024257851764559746,0.3442515308658282
0.041386058243612446,0.7696179498734085,0.024309253009657066,0.34153609722852707
0.041481826143960156,0.7700988928096268,0.024186845092723768,0.34589960674444836
0.041099724980692066,0.7705657675369157,0.024342662499596674,0.33514124651749927
0.04136801200608412,0.7711057187939213,0.024097861877332132,0.3454029882947604
0.041466897974411644,0.771635621330263,0.024294959381222725,0.3434387718637784
0.041313472824792065,0.7720819520064169,0.02445417580505212,0.33718593666950863
0.041302552446722984,0.7726295514563722,0.024117966337750357,0.34369172155857086
0.04151675353447596,0.7731138997923711,0.024419646244496107,0.3419421414534251
0.041331603191792965,0.7734906709910405,0.024579153551409643,0.33504898846149445
0.04149408172816038,0.7739565408462631,0.024534306954592466,0.33919549733400345
0.0416334525992473,0.7743553634041671,0.02445570317407449,0.3435549661517143
0.04129051758597294,0.7747417925399191,0.024178788376351196,0.3422345792253812
0.04166350420564413,0.7752417163929469,0.024676730080197256,0.3397354707121849
0.04145214178909858,0.775660524739727,0.02381359568486611,0.35277090469996136
0.0415216206262509,0.7760407013381769,0.02447944072385629,0.34084359804789227
0.04126890872915586,0.7764097126914449,0.023676861232767504,0.35184097041686374
0.04112363358338674,0.7766914118273889,0.024250909530868132,0.3374544655283292
0.041373686554531254,0.7769130977704792,0.02403689657027523,0.3467358003060023
0.0414391520122687,0.777082139582536,0.02399167325347662,0.34894955654939014
0.04129281919449568,0.7771535413254754,0.023799005119750898,0.3498762796322505
0.04160888493061066,0.7772181322688538,0.024571880232542753,0.34074007471402484
0.04157134052366018,0.7772703856163059,0.024161478970199823,0.34819721430540085
0.04125290457159281,0.7773036580469486,0.02419268883143862,0.34120432535807294
0.041362946232159935,0.7773118086759314,0.02443829070155819,0.33849309384822845
0.041424328771730266,0.7772726744915683,0.024421159333239,0.3400633657972018
0.04162171669304371,0.7772496182602673,0.024518678430467844,0.34206073731184006
0.04145244633158048,0.7771822360055933,0.024153249183048803,0.3459839348991712
0.04116070022185644,0.7770662291081514,0.02387938229367137,0.3456263616681099
0.04159327379117409,0.7768442640339316,0.024415393825620413,0.34355758875608444
0.041362013357381024,0.7765924877550756,0.024389162038763363,0.339457002778848
0.041495063342154026,0.7762931475317439,0.024048115592449903,0.3489389444390933
0.04142356632898251,0.7760374634170741,0.02427255781367421,0.34302017589410144
0.041165752646823726,0.7756702385030354,0.02414485563834508,0.3404179389278094
0.041361416379610695,0.77529341147814,0.024208711305012304,0.3430540859699249
0.04120198699335257,0.7749372401568314,0.02412057078133027,0.3416283279657364
0.041229620265463986,0.7746549827586284,0.024037784586350124,0.3438367123405139
0.04153618154426416,0.7743671985640602,0.02415384678170085,0.34764667848745984
0.041364746168255806,0.7742583374235349,0.024010988418012857,0.3470751568675041
0.04111350700259209,0.7741981009257775,0.023975376194963854,0.34276260683933896
0.041270733810961246,0.7741479131486841,0.024102396486947935,0.3433667371670405
0.04160438353816668,0.7741120168854236,0.02442727331072092,0.3435422033071518
0.041134970573087536,0.77401582829818,0.023965109294901293,0.34339721749226254
0.041553160175681114,0.773825739998955,0.024198269781967003,0.3470978041489919
0.041449717245996,0.7735417519877487,0.024171603843569756,0.34556227177381516
0.041266621400912605,0.773307114360247,0.024284029845148325,0.33965183794498444
0.04149096614370743,0.7729489332948057,0.024382160200426977,0.3421761095523834
0.04138453584164381,0.7725703198306813,0.023791911080479622,0.35185249149799347
0.04133603100975355,0.7720636410043182,0.02428977796807885,0.34092505276203156
0.041604792388776936,0.7714015977912465,0.02419764595106244,0.34814292192459106
0.04134720874329408,0.7707947108893743,0.024080758603910606,0.34532899409532547
0.041692266861597695,0.7701381944726677,0.02452920905003945,0.34326115747292835
0.04122636063645283,0.7694865349376152,0.02400659288590153,0.34439534942309064
0.041367934395869575,0.7689257046721192,0.024166164143631857,0.3440353994568189
0.04124798780928055,0.7684410772049909,0.024192141834646463,0.34111691017945606
0.041258202865719795,0.7678567440983863,0.024033690957973402,0.34449024001757306
0.04139622921744982,0.7671550642649182,0.024003122777988512,0.3478621219595273
0.04146560374647379,0.7665025115102513,0.02436774472395579,0.3419571618239085
0.04125769964108864,0.7658686605412643,0.02420447999611497,0.3410643885533015
0.041046169896920524,0.7653612559739644,0.02403758093714714,0.34017177174488705
0.040970408668120704,0.7648095812095176,0.023654657416045666,0.34631502131621045
0.04130279210706552,0.7641878445315531,0.024479370409001906,0.3364684333403905
0.04156401691337427,0.7633024405886137,0.023900738296409447,0.35326557606458664
0.041186622343957424,0.7625112154887854,0.0238450785788397,0.3468308672308922
0.04106821306049824,0.7619094645996971,0.023952597752213478,0.3423123136162758
0.04107564905037483,0.761329150981358,0.023781000326077145,0.3458929732441902
0.04152631387114525,0.7607056836903904,0.024265706383933622,0.34521212180455524
0.041529650799930096,0.7599376264743148,0.0242286395902435,0.3460202142596245
0.041305987164378166,0.7593121494392144,0.024012430881460507,0.34587111324071884
0.041318269446492195,0.7587392607089216,0.024298418778926134,0.34039699534575146
0.04106931885083517,0.7581917170851922,0.024418814573436975,0.3330100824435552
0.04119000925372044,0.7577454422352643,0.024057195832331974,0.3426562547683716
0.04112077442308267,0.7571515628440291,0.02448502726232012,0.33271493514378864
0.04123425049086412,0.7566774865335979,0.02397258983304103,0.3452332044641177
0.04108923984070619,0.7562169201698368,0.02437245814750592,0.3343356226881345
0.04130610357969999,0.755667031844619,0.024474381003528833,0.33663444717725116
0.041033572517335415,0.7550508777892457,0.02419871697202325,0.3366971065600713
0.04111029952764511,0.7544992588510248,0.023772346942375105,0.3467590461174647
0.04101760716487964,0.7540951886278853,0.023947767447680235,0.3413967813054721
0.04100003931671381,0.7536955286765924,0.02387393234918515,0.34252213438351947
0.040998006549974285,0.7532941939385224,0.02411859513570865,0.33758823573589325
0.04100520350039005,0.7527765731718808,0.02375599943722288,0.34498406449953717
0.04126485281934341,0.7522747512271722,0.024145404032121103,0.34238896518945694
0.04098587979873022,0.751855998706618,0.024107912400116522,0.33755932996670407
0.0409144793326656,0.7515626318894587,0.02397510812928279,0.33878742903470993
0.041412122237185635,0.751014585829696,0.024283735702435177,0.34256772696971893
0.04113154827306668,0.7504844041622247,0.02405868113661806,0.3414573346575101
0.04110654474546512,0.750025512585241,0.024190139180670183,0.3383281131585439
0.0410253427301844,0.7496087139825939,0.024408575613051653,0.33233533799648285
0.041132851503789425,0.7492397584555518,0.02410951318840186,0.3404667526483536
0.041021328109006085,0.7488518778379262,0.02400569897145033,0.3403125728170077
0.040908196630577244,0.7486210363937866,0.0238153082318604,0.34185775617758435
0.04107039297620455,0.7483551919060012,0.02384725430359443,0.3444627771774928
0.04105775679151217,0.7479846174184077,0.023895394367476303,0.3432472323377927
0.041109755945702396,0.7476444123977097,0.024167612195014954,0.33884286135435104
0.04084390960633755,0.7472280045786438,0.023676091028998297,0.34335635354121524
0.041379441817601524,0.7468742896112752,0.024124175620575745,0.34510531028111774
0.04122460043678681,0.7464586075331463,0.024136322395255167,0.341765562693278
0.04127472514907519,0.7461020454282564,0.02432163416718443,0.33906181653340656
0.04124651476740837,0.7458056081686721,0.02409445432325204,0.34304120639959973
0.04087371534357468,0.7455244672949871,0.02411664028962453,0.33514148741960526
0.04119559874137243,0.745234785008738,0.023820957479377586,0.34749281654755276
0.04118108190596104,0.7449331559101439,0.0237193931825459,0.3492337688803673
0.04138389819612106,0.7445167480910782,0.024375266240288813,0.3401726310451825
0.041414675302803516,0.7440806336142658,0.024165212642401457,0.34498923520247143
0.04127017439653476,0.743826847591277,0.024299048197766144,0.3394224966565768
0.04110244816790024,0.7435855108166661,0.024473003732661407,0.33258888125419617
0.0413006441667676,0.7432686411583986,0.024223832103113335,0.3415362387895584
0.041219860004882015,0.7430064253752973,0.024034815685202677,0.34370087335507077
0.04144354071468115,0.7426967573001723,0.024229513326038916,0.34428054094314575
0.041004288010299206,0.7424262792356362,0.02359744968513648,0.3481367652614911
0.0411571403965354,0.7422414944278728,0.023949212084213894,0.34415855755408603
0.04089559614658356,0.7421374343427757,0.024103067194422085,0.3358505542079608
0.04124350535372893,0.7419803393430637,0.024195016051332157,0.3409697835644086
0.04104603392382463,0.7417965035811408,0.024169726762920618,0.3375261401136716
0.04110262201478084,0.741633714306386,0.023996552762885887,0.3421213800708453
0.04091224540024996,0.7414238076969626,0.024004811886698008,0.33814867585897446
0.041032799830039345,0.7412031824521648,0.023991061995426815,0.34083475917577744
0.04091621655970812,0.7409969045474257,0.02389324689283967,0.3404593939582507
0.04090228614707788,0.7408866477512527,0.023887564428150654,0.3402944232026736
0.041274761160214744,0.7407050450383661,0.024210550046215456,0.34128421545028687
0.04110394759724537,0.7405280759022299,0.024101282625148695,0.3400532851616542
0.04103625534723202,0.7403032078642628,0.023994453717023134,0.3408360282580058
0.041302830601731934,0.7400624293519111,0.024127117668588955,0.343514251212279
0.04098740157981714,0.7398129419483175,0.023556506106009085,0.34861790388822556
0.04100891947746277,0.7396722598590233,0.024346936649332445,0.33323965469996136
0.04107898070166508,0.739565799246212,0.0238715127731363,0.3441493610541026
0.04086535113553206,0.7394930018476248,0.023824766433487337,0.34081169217824936
0.040951299481093884,0.7393755434683092,0.023977513890713453,0.3394757037361463
0.04110139639427265,0.7392157129835278,0.024215132153282564,0.3377252792318662
0.04124667247136434,0.7390806693430504,0.0242957027318577,0.33901939541101456
0.04121379305919012,0.7388894645193071,0.024419700416425865,0.3358818416794141
0.04081922055532535,0.7387678749992742,0.024112700795133907,0.3341303865114848
0.04113526021440824,0.7387049030164473,0.023858109023422003,0.345543014506499
0.04097444533059994,0.7385706409431327,0.02416987360144655,0.33609143396218616
0.041106866051753364,0.7384733358313709,0.024090078969796497,0.3403357242544492
0.041157820572455726,0.7382764925588106,0.024192028523733217,0.33931584159533185
0.04108472106357416,0.7381593133106248,0.02435984353845318,0.3344975486397743
0.04132747805366913,0.7379879267970797,0.02447468476990859,0.33705585946639377
0.04110393269608418,0.7378721432045415,0.024360529612749815,0.33486806601285934
0.04111349179099003,0.73780950617907,0.024452727288007736,0.33321528881788254
0.041052780424555145,0.7376955090257609,0.02409076876938343,0.33924023310343426
0.04104200719545285,0.7376350492230999,0.024188971612602472,0.33706070731083554
0.04096044103304545,0.7375531521496893,0.02417952986434102,0.33561821778615314
0.04103928121427695,0.7375137946604224,0.0239790054038167,0.34120551496744156
0.04086846144249042,0.7374700268993086,0.024196001701056957,0.3334491824110349
0.04117013576130072,0.7373946614943296,0.024307474338759977,0.3372532054781914
0.04095105019708475,0.7373147183388259,0.024197443543622892,0.3350721225142479
0.0410088449716568,0.7372563799327494,0.023819110356271267,0.34379469106594723
0.04074186117698749,0.7372256755084987,0.023986211357017357,0.33511299391587573
0.041048843724032245,0.7371155861910035,0.02383591483036677,0.3442585716644923
0.04099693366636833,0.737042844618642,0.02411464788019657,0.3376457045475642
0.04066368161390225,0.7369690981742144,0.023706385865807533,0.33914591868718463
0.04083258255074421,0.7369888606581867,0.023854149195055168,0.3395686522126198
0.04100890147189299,0.7369558115324477,0.023909341388692457,0.34199118862549466
0.04096562167008718,0.7369011018310556,0.024007598248620827,0.33916046222050983
0.04096741353472074,0.7367730922950431,0.02384132503842314,0.3425217519203822
0.041062035908301674,0.7366840494647158,0.024281936542441446,0.33560197800397873
0.040897962637245655,0.7365603385480983,0.023692612381031115,0.3441070094704628
0.0408110028753678,0.7365367798807642,0.024139768444001675,0.3334246724843979
0.04102167456100384,0.7365247772421933,0.02407784030462305,0.3388766621549924
0.04091551247984171,0.7364665504885688,0.023877655311177175,0.3407571539282799
0.04107247075686852,0.7363894544705865,0.024515675225605566,0.3311359112461408
0.04091661640753349,0.7363538931646816,0.024025445338338614,0.33782341579596203
0.04088890552520752,0.7363711434684879,0.024363406157741945,0.3305099879701932
0.04072084246824185,0.7363791266187931,0.023913599085062742,0.3361448521415393
0.04076645026604334,0.7363540606433594,0.023807255861659844,0.33918388932943344
0.04094758629798889,0.7363231329142049,0.02451006881892681,0.3287503446141879
0.040896281910439335,0.7362790301957357,0.023759533340732258,0.3427349676688512
0.0409140894189477,0.7361928903291559,0.0240655611269176,0.3369705652197202
0.040648538308839,0.736144823948647,0.02396084973588586,0.3337537695964177
0.040827964122096695,0.7360989347909486,0.023891689100613196,0.3387254998087883
0.04071562582006057,0.7360769392579399,0.02378407446667552,0.338631014029185
0.04103569686412811,0.7359985034105357,0.02414187230169773,0.33787649869918823
0.040885978688796364,0.7359278274085331,0.024202128872275352,0.3336769888798396
0.04095331020653248,0.73585497418372,0.02399350997681419,0.33919599155584973
0.04076171976824602,0.7358425807615679,0.024219741734365623,0.33083952963352203
0.04095624107867479,0.7358131603405131,0.024195641589661438,0.33521198481321335
0.04050617447743813,0.7358522386986505,0.024177835478136938,0.32656677315632504
0.04081807751208544,0.7358425249353421,0.024178652713696163,0.33278848479191464
0.040603700093925,0.7358141652125796,0.02375765269001325,0.33692093441883725
0.040890081164737545,0.7357558826327292,0.02416490049411853,0.33450361092885333
0.040676407205561795,0.7356845367160154,0.023952044546604156,0.3344872569044431
0.04098500280330578,0.73558823647632,0.024345467643191416,0.33279069016377133
0.040756763269503914,0.7355220265723903,0.02396823450302084,0.3357705697417259
0.040946924748520054,0.735444930554408,0.024258184246718884,0.3337748050689697
0.04071893232564131,0.7353642058317416,0.02395385627945264,0.3353015308578809
0.0407762893786033,0.7353002848030741,0.024070239781091612,0.3341209789117177
0.040667821963628135,0.7352113536251987,0.02363138257836302,0.3407287870844205
0.0405684532597661,0.7351533501764779,0.023781559895724058,0.33573786665995914
0.04083616007119417,0.7351109222447859,0.024182076721141737,0.333081657687823
0.040808742555479206,0.735044265731049,0.02397971150154869,0.3365805943806966
0.04095307861765226,0.734960693870861,0.02410079849263032,0.3370455875992775
0.04066238893816868,0.7349101153101862,0.024054224602878094,0.33216328422228497
0.04065868413696686,0.7348881197771775,0.02399622912829121,0.3332490821679433
0.040717343178888164,0.7348163272506566,0.02388642526542147,0.3366183489561081
0.04086713368693987,0.7347308572987877,0.0241736751049757,0.33386915922164917
0.04074969328939915,0.734693956163461,0.024144466345508892,0.33210453391075134
0.04092699568718672,0.734624787469558,0.024445295023421448,0.32963399837414425
0.040703062899410725,0.7345874955506497,0.02416485066836079,0.33076423158248264
0.040531241645415626,0.7345274823577961,0.024285898233453434,0.3249068583051364
0.04086958306531111,0.7344748382267625,0.024165572753796976,0.33408020436763763
0.040622310092051826,0.7344195702631113,0.02380031223098437,0.33643995473782223
0.04071308113634586,0.7343501224380786,0.024190589940796297,0.3304498220483462
0.040919139670828976,0.734286368888089,0.024212410828719538,0.3341345687707265
0.04082150229563316,0.7342337247570554,0.02440660260617733,0.3282979875802994
0.04074504723151525,0.734140494959785,0.023974485074480373,0.3354112232724826
