errE,auc,rec_err,con_err
0.11921383254230022,0.4808643429109751,0.10331880114972591,0.3179006539285183
0.11744171753525734,0.4727979274611399,0.1007532166937987,0.333769994477431
0.11658649829526742,0.4715025906735751,0.09964799818893273,0.3387699934343497
0.11861742660403252,0.4669100329722091,0.10244837589561939,0.32338100547591847
0.11304345602790515,0.46400533835767,0.09458934764067332,0.3690821553270022
0.11552694439888,0.45652771235672784,0.09807238479455312,0.34909116104245186
0.1182744534065326,0.4523473072695871,0.10197622204820316,0.3259645961225033
0.11401257663965225,0.44384911289056367,0.09581630987425645,0.3639253502090772
0.11621548359592755,0.4292275082430523,0.09894040040671825,0.3455016426742077
0.11643854901194572,0.4113871879415921,0.09930065708855788,0.34275782853364944
0.11456791746119659,0.3974721306327524,0.0966227234651645,0.3589038550853729
0.11481784470379353,0.3851664311508871,0.09700919998188813,0.3561728795369466
0.11646114413936932,0.3741756947715497,0.09933882020413876,0.342446468770504
0.11510365828871727,0.364853195164076,0.09740542682508628,0.3539646193385124
0.11601712927222252,0.35431386402889,0.09869152245422204,0.34651214132706326
0.11581922384599845,0.3436960276338515,0.09831188122431438,0.3501468474666278
0.11651696326831977,0.3365913016172083,0.09938230613867442,0.34269316246112186
0.11346218859155972,0.3281127335531481,0.0949507982780536,0.3702277938524882
0.1155895112703244,0.3212238970010991,0.09800419770181179,0.35170625646909076
0.11875748448073864,0.3160818024807662,0.10242316747705142,0.3266863413155079
0.1122083564599355,0.3092125922436803,0.09320966899394989,0.37997373938560486
0.11638439446687698,0.3027359083058565,0.09903169174989064,0.34705403198798496
0.11774315560857455,0.29790783482493327,0.1010003462433815,0.33485618482033414
0.11423539432386558,0.2940807034071283,0.09593945431212585,0.3659187853336334
0.113383112475276,0.29419846129690685,0.09472783654928207,0.3731055085857709
0.11528506875038147,0.2943947244465379,0.09739723925789197,0.3577565774321556
0.11509626110394795,0.29406107709216517,0.09708810846010844,0.36016303797562915
0.11690572959681352,0.294414350761501,0.09975050327678521,0.3431045189499855
0.11052233104904492,0.2960040822735123,0.09056939246753852,0.3990587467948596
0.11662279193600018,0.2956900612341027,0.09921812638640404,0.3480932762225469
0.11473982967436314,0.2956704349191396,0.09647653065621853,0.36526595304409665
0.1151005458086729,0.29590595069869685,0.09703193853298824,0.3613721504807472
0.11723776968816917,0.2954349191395823,0.10002039186656475,0.344347532838583
0.11661798134446144,0.2945124823363165,0.09918843830625217,0.3485908309618632
0.11056509117285411,0.2936881771078662,0.09035181688765685,0.4042654683192571
0.11543186691900094,0.29298162976919456,0.09738696863253911,0.3608979235092799
0.11366897324721019,0.29337415606845657,0.0948913861066103,0.3755517105261485
0.11784817650914192,0.29294237713926835,0.10075366559127967,0.34189020097255707
0.11259057248632114,0.29359004553305074,0.09308092917005222,0.3901928663253784
0.11156827211380005,0.2947872507458,0.09156105543176334,0.4001443112889926
0.11539678337673347,0.29555267702936094,0.09715028293430805,0.3649299815297127
0.11616164011259873,0.2961414664782541,0.09817615523934364,0.3597096900145213
0.1116959700981776,0.2967498822421102,0.09165868535637856,0.4007456849018733
0.11370310684045155,0.2973190453760402,0.0945807093133529,0.3824479356408119
0.11424622125923634,0.29780970325011774,0.0951897179087003,0.38113004341721535
0.11176178231835365,0.2983199874391584,0.09147265926003456,0.40578245123227435
0.11315286035339038,0.29853587690375255,0.09351688002546628,0.3927195693055789
0.11235396936535835,0.2993013031873135,0.09232436989744504,0.40059199184179306
0.11211373719076316,0.2993209295022766,0.09194646713634332,0.40334538618723553
0.11025905733307202,0.29996859789605906,0.08913768207033475,0.42242750028769177
0.11426147880653541,0.29985084000628043,0.09495173146327336,0.3861949344476064
0.11148480015496413,0.2996938294865756,0.0909234353651603,0.4112272560596466
0.11179573088884354,0.30028261893546865,0.09124217741191387,0.411071037252744
0.11224578383068244,0.30104804521902967,0.09196130993465583,0.4056894804040591
0.11037251725792885,0.30216674517192654,0.08895165162781875,0.42841730266809464
0.10948939807713032,0.30291254514052435,0.08778732766707738,0.43404139081637066
0.10937922075390816,0.304757418747056,0.08745930530130863,0.4383983016014099
0.11123367957770824,0.30636677657403044,0.09030957457919915,0.41848210742076236
0.11070517015953858,0.3068770607630711,0.08965788719554742,0.4209456543127696
0.11117113567888737,0.3086434291097504,0.09038868670662244,0.41564896206061047
0.10729978544016679,0.31050792903124513,0.08449573690692584,0.45608095079660416
0.1070052981376648,0.3118228921337729,0.08424942133327325,0.4551175187031428
0.10976671054959297,0.31331449207096873,0.08871320262551308,0.4210701336463292
0.10620689454178016,0.3136285131103783,0.08319462152818839,0.46024545033772785
0.10450879236062367,0.3159051656460983,0.08107528121521075,0.46867021918296814
0.10269215827186902,0.3174360182132202,0.07852201722562313,0.4834027861555417
0.10472367828090985,0.3192416391898257,0.08237877736488979,0.4468979860345523
0.1037164560208718,0.32143978646569316,0.08118085997800033,0.4507119158903758
0.10243839956820011,0.32412859161563823,0.08007747307419777,0.44721851001183194
0.09772171638906002,0.3257575757575758,0.0726599907502532,0.5012345189849535
0.0974221055706342,0.3271314178049929,0.07334385657062133,0.481564961373806
0.095614954829216,0.328308996702779,0.07155505350480477,0.4811980376640956
0.09460257863005002,0.32940807034071284,0.07124829664826393,0.4670856272180875
0.09169878872732322,0.33078191238813004,0.06731994512180488,0.4875768721103668
0.09097118116915226,0.3327445438844402,0.06808468885719776,0.45772983878850937
0.08576527299980323,0.33435390171141466,0.059515539246300854,0.5249946713447571
0.08456315658986568,0.33509970168001246,0.059328396494189896,0.504695196946462
0.0833946925898393,0.3360417647982415,0.059957756039996944,0.46873873472213745
0.0801168108979861,0.3372193436960276,0.05567067737380663,0.4889226630330086
0.07892422750592232,0.3385931857434449,0.0561880012974143,0.4547245179613431
0.07524407965441544,0.34063432249960746,0.051787615132828556,0.4691292867064476
0.07248879969120026,0.3415763856178364,0.048886497194568314,0.47204602758089703
0.06934058852493763,0.3425577013659915,0.045306362522145115,0.480684536198775
0.06732261491318543,0.3438530381535563,0.044483911246061325,0.4567740857601166
0.06438924527416627,0.344559585492228,0.04117580223828554,0.4642688532670339
0.06165089334050814,0.34518762757104715,0.03844109612206618,0.46419592946767807
0.05952216746906439,0.34550164861045696,0.03752412057171265,0.43996093173821765
0.05702976447840532,0.3454231433506044,0.03508015225330988,0.4389922469854355
0.054856824688613415,0.3457371643900141,0.03451158478856087,0.40690477440754574
0.05220365679512421,0.3461689433192024,0.02906731143593788,0.4627269059419632
0.05039036739617586,0.3463259538389072,0.0301324015793701,0.4051593194405238
0.04824089693526427,0.34487360653163757,0.0274790368663768,0.4152372007568677
0.046164474139610924,0.3438530381535563,0.027255276838938396,0.3781839373211066
0.04477625309179226,0.3419296592871722,0.02476521705587705,0.40022071202596027
0.04294723675896724,0.3365716753022452,0.02211909368634224,0.4165628453095754
0.04103616283585628,0.3312725702622076,0.02247182046994567,0.3712868392467499
0.03939094084004561,0.32034071282775944,0.02241555166741212,0.3395077809691429
0.03783109039068222,0.38039723661485314,0.021488746007283527,0.3268468764921029
0.036691764990488686,0.5561705134243995,0.019796326601256926,0.3379087646802266
0.03567461700489124,0.6015269273041294,0.01875726436264813,0.33834703639149666
