errE,auc,errG
0.8512086868286133,0.7253766041683647,0.9154423475265503
0.8485144972801208,0.7254206230943266,0.9124387502670288
0.8461863398551941,0.7254542555321404,0.9095032811164856
0.8435052633285522,0.725498769052776,0.9069391489028931
0.8418298959732056,0.7255406117621735,0.9041475057601929
0.8382046818733215,0.7255703863615321,0.9014725685119629
0.8361520171165466,0.7256196479910355,0.8986722230911255
0.8349543809890747,0.7256602047542813,0.8961297869682312
0.83201664686203,0.7256992777335061,0.8932541012763977
0.8298588991165161,0.7257433955784027,0.8907400369644165
0.8263664245605469,0.7258026480203157,0.8881322741508484
0.8246514201164246,0.7258578447859038,0.8855725526809692
0.8233910799026489,0.7259074031722116,0.8830580711364746
0.820427656173706,0.7259616107484523,0.8804844617843628
0.818322479724884,0.7260042448093278,0.8781799077987671
0.8164742588996887,0.7260430210317482,0.8756478428840637
0.814918577671051,0.7260747740098017,0.8732408285140991
0.8117946982383728,0.7261226507742187,0.8708769083023071
0.8109251856803894,0.7261580637528577,0.8684775233268738
0.8082702159881592,0.7262111832208162,0.8661671876907349
0.8065516352653503,0.7262552021467784,0.8637775182723999
0.8046956658363342,0.7262865594490928,0.8616918325424194
0.8030518889427185,0.7263345351324446,0.8595121502876282
0.8009219765663147,0.7263751908146251,0.8572955131530762
0.798861026763916,0.7264223751464989,0.8551411628723145
0.7972354292869568,0.7264623383961364,0.8529139757156372
0.7953818440437317,0.7265030929972516,0.8507589101791382
0.7932559251785278,0.7265542340865153,0.8488527536392212
0.7914929986000061,0.72660102274265,0.8466795682907104
0.7899301648139954,0.7266455362632858,0.8446739912033081
0.7883346080780029,0.7266742227543621,0.8427160978317261
0.7868407964706421,0.7267258584382996,0.8407333493232727
0.7851039171218872,0.7267543470915064,0.8387686610221863
0.7832304835319519,0.7267933211517963,0.8369334936141968
0.7820560336112976,0.7268273492653488,0.8350697755813599
0.7807239294052124,0.7268508919718184,0.8331171870231628
0.7788035273551941,0.7268610806220972,0.8313573598861694
0.7777630090713501,0.7269041103587118,0.8295215368270874
0.7764430642127991,0.726951492528455,0.8276249766349792
0.7745530009269714,0.7269700892881873,0.8259900212287903
0.7737672924995422,0.7269936319946568,0.8242244720458984
0.7712021470069885,0.7270330017306856,0.8225758671760559
0.7705339789390564,0.7270750422779528,0.8209518194198608
0.7692615985870361,0.7271047179583764,0.8192931413650513
0.7682620286941528,0.7271581341831392,0.8177050352096558
0.7654641270637512,0.7271989877031895,0.8160732984542847
0.764660656452179,0.7272390498717615,0.8144319653511047
0.7635300755500793,0.7272903887988947,0.8128777742385864
0.7625904679298401,0.7273345066437913,0.8113757967948914
0.7603792548179626,0.7273814931377958,0.8099483251571655
0.7595994472503662,0.7274286774696694,0.8085334897041321
0.75904780626297,0.727475960720478,0.807007908821106
0.7575280070304871,0.7275157261322459,0.8055093884468079
0.755854606628418,0.72755499694934,0.8040758967399597
0.7555512189865112,0.7276125677693621,0.8026540875434875
0.7542504072189331,0.7276445185852851,0.8012772798538208
0.7525829076766968,0.7276966488638962,0.8000604510307312
0.7520319819450378,0.7277431407632269,0.7987098693847656
0.7510319948196411,0.7277911164465787,0.7972753643989563
0.7500572204589844,0.7278311786151508,0.7960435152053833
0.7490126490592957,0.7278742083517652,0.7947867512702942
0.7477279901504517,0.7279131824120552,0.793479323387146
0.7474266886711121,0.7279538380942356,0.7923078536987305
0.7455312013626099,0.7279865802616367,0.7909897565841675
0.7449451684951782,0.728021102969863,0.7898668050765991
0.7437583804130554,0.7280511743260256,0.7887124419212341
0.7431918978691101,0.728086092709991,0.7875549793243408
0.7422422170639038,0.7281077559567004,0.7864121198654175
0.7407049536705017,0.728139410015819,0.7852743864059448
0.7404954433441162,0.7281738338051107,0.7841439843177795
0.7392648458480835,0.7281993548902752,0.7830177545547485
0.7383904457092285,0.7282255684079828,0.781887412071228
0.7378671169281006,0.7282530678718422,0.7808490991592407
0.737415611743927,0.7282814576061143,0.7798448801040649
0.7364429831504822,0.7283150900439279,0.7787991762161255
0.7355432510375977,0.7283577241048034,0.7777796387672424
0.7346813678741455,0.7283993689763315,0.7768005132675171
0.7337782979011536,0.7284391343880994,0.7758047580718994
0.7332790493965149,0.7284697003389358,0.7748365998268127
0.7322578430175781,0.7285050143986402,0.7739109992980957
0.7318497896194458,0.7285204457524606,0.772925078868866
0.7310691475868225,0.7285547706228174,0.7720831632614136
0.7297713756561279,0.7285657506245741,0.7711651921272278
0.7297428846359253,0.7286049225227335,0.7701483368873596
0.728422999382019,0.7286434019883496,0.76938396692276
0.7276532649993896,0.7286781225344455,0.7683995366096497
0.7270782589912415,0.7287090841610211,0.7675210237503052
0.7264377474784851,0.728746871194094,0.7666933536529541
0.7258730530738831,0.7287831744431457,0.7658056020736694
0.7249676585197449,0.7288168068809594,0.7650076150894165
0.7246737480163574,0.7288424268850586,0.7642408609390259
0.7238295674324036,0.7288716079708086,0.7634252905845642
0.7235193848609924,0.7289055371654266,0.7626043558120728
0.7228794097900391,0.728946984199085,0.7617839574813843
0.7219009399414062,0.7289838809617454,0.7611292004585266
0.7219172120094299,0.7290229539409699,0.7603058218955994
0.7213439345359802,0.729045903133831,0.7596125602722168
0.7206008434295654,0.7290787442201667,0.7589117288589478
